chr	start	end	strand	h_matrix
chr2L	13371008	13371038	-	0.00451703972575115
chr2L	13376614	13376617	-	0.0534381931841096
chr2L	13394120	13394121	-	0
chr2L	13394176	13394195	-	0.00356608399401406
chr2L	13394375	13394377	-	0
chr2L	13394702	13394705	-	0
chr2L	13394743	13394744	-	0
chr2L	13394921	13394924	-	0
chr2L	13395133	13395136	-	0
chr2L	13642427	13642428	-	0
chr2L	13736135	13736139	+	0
chr2L	13736164	13736197	+	0.00106326422115896
chr2L	13736259	13736273	+	0
chr2L	13736378	13736388	+	0.00344827586206897
chr2L	13736689	13736699	+	0
chr2L	13736749	13736750	+	0
chr2L	13771123	13771124	+	0
chr2L	13773633	13773634	+	0
chr2L	13773743	13773771	+	0.0012531328320802
chr2L	13780698	13780733	+	0.00383717915478351
chr2L	13797162	13797172	+	0
chr2L	13798806	13798824	+	0
chr2L	13921593	13921610	-	0
chr2L	13921870	13921881	-	0
chr2L	13932692	13932695	-	0
chr2L	13933573	13933594	-	0.0017636684303351
chr2L	13944857	13944872	-	0
chr2L	13944931	13944932	-	0
chr2L	13945187	13945189	-	0.176950998185118
chr2L	13947129	13947131	-	0
chr2L	13947471	13947479	-	0
chr2L	13968311	13968324	-	0
chr2L	14092992	14092993	+	0
chr2L	14162341	14162347	-	0.0237179487179487
chr2L	14165534	14165536	-	0
chr2L	14355153	14355157	+	0
chr2L	14355183	14355187	+	0
chr2L	14364547	14364560	+	0.00265251989389921
chr2L	14492518	14492519	+	0
chr2L	14493434	14493435	+	0
chr2L	14599859	14599860	-	0
chr2L	14631814	14631815	-	0
chr2L	14655227	14655229	-	0
chr2L	14684826	14684828	-	0
chr2L	14745218	14745222	-	0.0412885662431942
chr2L	14849190	14849191	-	0
chr2L	14877907	14877910	+	0.0112994350282486
chr2L	14975934	14975937	-	0
chr2L	14977543	14977548	-	0.00677966101694913
chr2L	14977650	14977652	-	0
chr2L	14992343	14992345	-	0
chr2L	15005736	15005740	+	0
chr2L	15007418	15007431	-	0.0338983050847457
chr2L	15007817	15007837	+	0
chr2L	15042618	15042622	+	0
chr2L	15047993	15047996	-	0
chr2L	15048038	15048043	-	0
chr2L	15060629	15060631	-	0
chr2L	15063598	15063599	-	0
chr2L	15064414	15064421	-	0
chr2L	15067924	15067930	-	0
chr2L	15067987	15067988	-	0
chr2L	15267923	15267927	-	0
chr2L	15268464	15268467	-	0
chr2L	15268569	15268570	-	0
chr2L	15334527	15334528	+	0
chr2L	15728102	15728106	-	0
chr2L	15728901	15728904	-	0
chr2L	15729935	15729936	-	0
chr2L	15730155	15730158	-	0
chr2L	15749687	15749688	-	0
chr2L	15751075	15751080	-	0
chr2L	15752938	15752939	+	0
chr2L	15755781	15755782	+	0
chr2L	15757839	15757841	-	0
chr2L	15758312	15758314	-	0
chr2L	15765061	15765065	+	0
chr2L	16047083	16047084	+	0
chr2L	16047253	16047267	+	0
chr2L	16047389	16047390	+	0
chr2L	16048457	16048466	+	0
chr2L	16048656	16048657	+	0
chr2L	16166445	16166446	+	0
chr2L	16246650	16246651	-	0
chr2L	16246844	16246849	-	0
chr2L	16259724	16259726	-	0
chr2L	16264668	16264670	-	0
chr2L	16265180	16265182	-	0
chr2L	16279152	16279153	-	0
chr2L	16307121	16307123	-	0
chr2L	16312799	16312815	+	0
chr2L	16313177	16313179	-	0
chr2L	16316013	16316016	-	0
chr2L	16325091	16325092	-	0
chr2L	16327077	16327078	+	0
chr2L	16328146	16328157	-	0
chr2L	16330287	16330288	+	0
chr2L	16345451	16345453	-	0
chr2L	16345988	16346001	-	0.0243647754959972
chr2L	16348843	16348856	-	0
chr2L	16352898	16352899	+	0
chr2L	16352948	16352949	+	0
chr2L	16677870	16677872	-	0
chr2L	16681393	16681397	+	0
chr2L	16681453	16681454	+	0
chr2L	16685390	16685391	+	0
chr2L	16691894	16691895	+	0
chr2L	16696658	16696662	+	0
chr2L	16704359	16704361	-	0
chr2L	16722406	16722410	+	0
chr2L	16722447	16722461	+	0
chr2L	16727180	16727195	-	0
chr2L	16727320	16727325	-	0
chr2L	16727456	16727459	-	0
chr2L	16727787	16727812	-	0
chr2L	16737228	16737247	-	0.0320997872833344
chr2L	16737448	16737450	-	0
chr2L	16743086	16743088	-	0
chr2L	16743440	16743456	+	0.00245098039215687
chr2L	16743987	16744004	+	0.00452133794694348
chr2L	16744173	16744194	+	0
chr2L	16745101	16745102	+	0
chr2L	16749775	16749776	+	0
chr2L	16770904	16770919	+	0
chr2L	16773014	16773015	+	0
chr2L	16782963	16782967	+	0
chr2L	16783502	16783507	+	0
chr2L	16783625	16783627	+	0
chr2L	16784323	16784324	+	0
chr2L	16784671	16784690	+	0
chr2L	16784713	16784714	+	0
chr2L	16784736	16784740	+	0
chr2L	16784763	16784774	+	0
chr2L	16784806	16784807	+	0
chr2L	16784971	16784984	+	0
chr2L	16785016	16785022	+	0
chr2L	16785054	16785055	+	0
chr2L	16785147	16785164	+	0.0023529411764706
chr2L	16785190	16785194	+	0
chr2L	16785220	16785224	+	0
chr2L	16785923	16785951	+	0
chr2L	16786013	16786029	+	0
chr2L	16786809	16786810	+	0
chr2L	16788066	16788067	+	0
chr2L	16788541	16788559	+	0.00222222222222223
chr2L	16788647	16788648	+	0
chr2L	16801509	16801513	+	0
chr2L	16821349	16821350	-	0
chr2L	16823495	16823524	-	0.00137931034482759
chr2L	16823835	16823837	-	0
chr2L	16840270	16840274	+	0
chr2L	16840571	16840572	+	0
chr2L	16841697	16841718	+	0.0222755768974256
chr2L	16846967	16846986	-	0
chr2L	16887360	16887361	-	0
chr2L	16887948	16887949	-	0
chr2L	16910409	16910413	-	0
chr2L	16916210	16916214	+	0
chr2L	17408555	17408571	+	0.00240384615384616
chr2L	17411349	17411353	+	0
chr2L	17472400	17472421	-	0
chr2L	17474993	17475013	-	0.00370101596516691
chr2L	17475631	17475633	-	0
chr2L	17477561	17477566	-	0
chr2L	17483867	17483868	-	0
chr2L	17484270	17484288	-	0
chr2L	17484498	17484499	+	0
chr2L	17488661	17488677	-	0
chr2L	17496739	17496740	-	0
chr2L	17591113	17591145	+	0
chr2L	17647537	17647538	-	0
chr2L	17647960	17647964	-	0
chr2L	17648759	17648760	-	0
chr2L	17648786	17648787	-	0
chr2L	17658100	17658117	-	0
chr2L	17714310	17714311	-	0
chr2L	17972871	17972875	+	0
chr2L	18133788	18133789	-	0
chr2L	18138798	18138800	-	0
chr2L	18442545	18442546	-	0
chr2L	18442589	18442592	-	0
chr2L	18442631	18442632	-	0
chr2L	18444606	18444607	-	0
chr2L	18447748	18447751	-	0
chr2L	18448719	18448722	-	0
chr2L	18528922	18528942	+	0
chr2L	18530438	18530442	+	0
chr2L	18592811	18592828	+	0
chr2L	18601995	18601997	-	0
chr2L	18603904	18603906	-	0
chr2L	18604849	18604861	-	0.00628456510809452
chr2L	18606861	18606862	+	0
chr2L	18607575	18607594	+	0
chr2L	18652987	18652989	-	0
chr2L	18677186	18677190	+	0
chr2L	18678978	18678999	+	0.0088888888888889
chr2L	18685975	18685991	-	0
chr2L	18688394	18688396	-	0
chr2L	18695734	18695760	+	0
chr2L	18708563	18708578	-	0
chr2L	18708855	18708859	+	0
chr2L	18835674	18835678	-	0
chr2L	18856696	18856698	-	0
chr2L	18857298	18857299	-	0
chr2L	18859703	18859704	-	0
chr2L	18916812	18916816	-	0
chr2L	18939890	18939892	-	0
chr2L	18974383	18974385	-	0.153061224489796
chr2L	18977988	18977991	-	0
chr2L	18988294	18988295	+	0
chr2L	19008326	19008328	-	0
chr2L	19008414	19008415	-	0
chr2L	19009141	19009144	-	0.0482654600301659
chr2L	19030985	19030991	-	0
chr2L	19032095	19032098	-	0
chr2L	19039093	19039098	+	0
chr2L	19040321	19040322	+	0
chr2L	19041910	19041911	+	0
chr2L	19044229	19044233	-	0
chr2L	19046894	19046895	+	0
chr2L	19051920	19051957	+	0.0130447189270719
chr2L	19058654	19058666	+	0
chr2L	19110152	19110153	+	0
chr2L	19120209	19120211	-	0
chr2L	19120305	19120308	-	0
chr2L	19122109	19122130	-	0
chr2L	19122611	19122631	-	0.00780141843971632
chr2L	19123863	19123871	-	0.0229591836734694
chr2L	19130004	19130005	-	0
chr2L	19133011	19133012	+	0
chr2L	19169093	19169106	+	0
chr2L	19169832	19169870	+	0
chr2L	19169945	19169952	+	0
chr2L	19170033	19170034	+	0
chr2L	19170065	19170066	+	0
chr2L	19170093	19170105	+	0
chr2L	19170128	19170133	+	0
chr2L	19170154	19170155	+	0
chr2L	19170211	19170212	+	0
chr2L	19170250	19170271	+	0
chr2L	19171245	19171246	+	0
chr2L	19173320	19173321	+	0
chr2L	19190645	19190662	+	0
chr2L	19206690	19206691	+	0
chr2L	19340214	19340215	-	0
chr2L	19344726	19344728	-	0
chr2L	19362742	19362744	-	0
chr2L	19386202	19386203	-	0
chr2L	19400918	19400920	-	0
chr2L	19410522	19410544	-	0
chr2L	19445227	19445231	+	0
chr2L	19447483	19447517	-	0
chr2L	19484698	19484700	-	0
chr2L	19492886	19492888	-	0
chr2L	19496617	19496621	+	0
chr2L	19497629	19497650	+	0.00190476190476191
chr2L	19505419	19505420	-	0
chr2L	19523028	19523029	+	0
chr2L	19530293	19530295	-	0
chr2L	19533447	19533448	+	0
chr2L	19533536	19533555	+	0
chr2L	19539627	19539633	+	0
chr2L	19542535	19542558	+	0
chr2L	19542591	19542595	+	0
chr2L	19542630	19542634	+	0
chr2L	19542822	19542826	+	0
chr2L	19543956	19543957	+	0
chr2L	19543997	19544029	+	0
chr2L	19544636	19544637	+	0
chr2L	19544762	19544768	+	0
chr2L	19553815	19553816	+	0
chr2L	19553849	19553850	+	0
chr2L	19554104	19554108	+	0
chr2L	19556388	19556389	+	0
chr2L	19568082	19568084	-	0
chr2L	19577729	19577751	+	0
chr2L	19578979	19578990	+	0
chr2L	19613330	19613331	+	0
chr2L	19761740	19761753	-	0
chr2L	19761988	19762002	-	0.00291545189504373
chr2L	19776331	19776333	-	0
chr2L	19778798	19778800	-	0
chr2L	19778922	19778925	-	0
chr2L	19959788	19959809	+	0
chr2L	19959908	19959909	+	0
chr2L	20058401	20058402	-	0
chr2L	20060507	20060509	-	0
chr2L	20062870	20062871	+	0
chr2L	20069041	20069042	+	0
chr2L	20073498	20073499	+	0
chr2L	20075136	20075138	-	0
chr2L	20082584	20082591	-	0
chr2L	20084995	20085027	-	0.0163735707048777
chr2L	20085111	20085113	-	0
chr2L	20091595	20091596	+	0
chr2L	20096483	20096496	-	0.0457875457875458
chr2L	20228627	20228629	-	0
chr2L	20422465	20422466	+	0
chr2L	20422978	20422979	+	0
chr2L	20463440	20463441	-	0
chr2L	20568697	20568698	+	0
chr2L	20645453	20645456	-	0
chr2L	20645764	20645766	-	0.0200000000000001
chr2L	20650981	20650986	-	0
chr2L	20730514	20730517	-	0
chr2L	20732078	20732096	-	0
chr2L	20732291	20732315	-	0.00166666666666667
chr2L	20732672	20732692	-	0
chr2L	20734306	20734330	-	0
chr2L	20736548	20736549	+	0
chr2L	20737589	20737603	+	0
chr2L	20737922	20737923	+	0
chr2L	20738072	20738073	+	0
chr2L	20738205	20738209	+	0
chr2L	20767360	20767361	+	0
chr2L	20770734	20770735	+	0
chr2L	20787676	20787699	+	0.0244099378881987
chr2L	20788573	20788574	+	0
chr2L	20825476	20825477	+	0
chr2L	20827708	20827709	+	0
chr2L	20860878	20860879	+	0
chr2L	20865202	20865203	+	0
chr2L	20871744	20871746	-	0
chr2L	20873534	20873536	-	0
chr2L	20891589	20891593	+	0
chr2L	20926105	20926108	-	0
chr2L	20927818	20927822	-	0.104166666666667
chr2L	20965572	20965573	-	0
chr2L	21020347	21020349	-	0
chr2L	21057971	21057973	-	0
chr2L	21102694	21102699	+	0
chr2L	21156836	21156837	+	0
chr2L	21160794	21160815	-	0
chr2L	21166110	21166114	-	0
chr2L	21166637	21166638	-	0
chr2L	21170376	21170377	+	0
chr2L	21170482	21170500	+	0
chr2L	21170684	21170698	+	0
chr2L	21170891	21170892	+	0
chr2L	21170966	21170982	+	0
chr2L	21171263	21171268	+	0
chr2L	21177513	21177516	-	0
chr2L	21179621	21179623	-	0
chr2L	21179705	21179707	-	0
chr2L	21180499	21180510	+	0
chr2L	21182747	21182751	+	0
chr2L	21185198	21185202	-	0
chr2L	21225126	21225127	+	0
chr2L	21232595	21232615	-	0.0213673469387755
chr2L	21233351	21233353	-	0
chr2L	21281484	21281485	+	0
chr2L	21288170	21288174	-	0
chr2L	21288499	21288501	-	0
chr2L	21318940	21318941	+	0
chr2L	21319315	21319319	+	0
chr2L	21390115	21390116	+	0
chr2L	21390684	21390692	+	0
chr2L	21576719	21576738	+	0
chr2L	21576861	21576862	+	0
chr2L	21576950	21576951	+	0
chr2L	21576996	21576997	+	0
chr2L	21626922	21626923	-	0
chr2L	21627169	21627172	-	0
chr2L	21627271	21627273	-	0
chr2L	21627390	21627404	-	0
chr2L	21627469	21627471	-	0
chr2L	21627572	21627583	-	0
chr2L	21627920	21627937	-	0
chr2L	21627967	21627971	-	0
chr2L	21628026	21628088	-	0.00100806451612903
chr2L	21628128	21628133	-	0
chr2L	21628182	21628185	-	0
chr2L	21629745	21629746	-	0
chr2L	21678198	21678214	-	0
chr2L	21678438	21678439	-	0
chr2L	21678879	21678881	-	0
chr2L	21679176	21679180	-	0
chr2L	21679233	21679235	-	0
chr2L	21679260	21679288	-	0
chr2L	21679315	21679316	-	0
chr2L	21679542	21679543	-	0
chr2L	21679567	21679590	-	0
chr2L	21679626	21679660	-	0
chr2L	21679866	21679890	-	0
chr2L	21679914	21679936	-	0
chr2L	21679962	21679963	-	0
chr2L	21679998	21680000	-	0
chr2L	21680040	21680047	-	0
chr2L	21680100	21680134	-	0
chr2L	21680817	21680837	-	0
chr2L	21680864	21680865	-	0
chr2L	21680955	21680956	-	0
chr2L	21680976	21680993	-	0.00245098039215687
chr2L	21681060	21681065	-	0
chr2L	21681092	21681093	-	0
chr2L	21681213	21681225	-	0
chr2L	21681374	21681385	-	0
chr2L	21681471	21681473	-	0
chr2L	21681500	21681519	-	0
chr2L	21682068	21682069	-	0
chr2L	21682124	21682143	-	0
chr2L	21728127	21728141	+	0
chr2L	21757433	21757435	-	0
chr2L	21829223	21829224	+	0
chr2L	21834002	21834021	+	0.00617615467239527
chr2L	21834441	21834454	+	0
chr2L	21834805	21834809	+	0
chr2L	22112636	22112637	-	0
chr2L	22129565	22129569	-	0
chr2L	22129692	22129694	-	0
chr2L	22146375	22146376	+	0
chr2L	22146555	22146575	+	0
chr2L	22146895	22146899	+	0
chr2L	22169130	22169131	-	0
chr2L	22180604	22180605	+	0
chr2L	22247299	22247316	-	0
chr2L	22258658	22258662	+	0
chr2L	22365444	22365448	+	0
chr2L	22365672	22365689	+	0
chr2L	22427583	22427591	-	0
chr2L	22427622	22427673	-	0
chr2L	22428416	22428417	-	0
chr2L	22428685	22428698	-	0
chr2L	22428931	22428947	-	0
chr2L	22429082	22429087	-	0
chr2L	22429113	22429116	-	0
chr2L	22429299	22429301	-	0
chr2L	22444186	22444206	+	0
chr2L	22472648	22472658	+	0
chr2L	22477198	22477199	+	0
chr2L	22595586	22595590	-	0
chr2L	22706285	22706287	-	0
chr2L	22743617	22743618	+	0
chr2L	22817573	22817577	+	0
chr2L	22858158	22858160	-	0
chr2L	22874906	22874907	+	0
chr2L	22959769	22959771	-	0
chr2R	19861	19865	+	0
chr2R	19987	19988	+	0
chr2R	67831	67835	+	0
chr2R	75119	75121	-	0
chr2R	77654	77655	+	0
chr2R	129893	129895	-	0
chr2R	374591	374592	-	0
chr2R	403596	403599	-	0
chr2R	403731	403733	-	0
chr2R	434464	434481	+	0
chr2R	487471	487486	+	0
chr2R	494480	494491	+	0.00865800865800866
chr2R	494669	494670	+	0
chr2R	494750	494751	+	0
chr2R	579301	579305	-	0
chr2R	580126	580127	-	0
chr2R	631827	631828	+	0
chr2R	631965	631978	+	0
chr2R	636781	636798	+	0.00452488687782806
chr2R	674009	674010	-	0
chr2R	674543	674544	-	0
chr2R	868963	868964	-	0
chr2R	903461	903462	-	0
chr2R	979381	979382	+	0
chr2R	982381	982382	+	0
chr2R	1005113	1005148	-	0.0086064139941691
chr2R	1065699	1065702	-	0
chr2R	1082587	1082590	-	0
chr2R	1083839	1083841	-	0
chr2R	1085353	1085372	-	0
chr2R	1087079	1087100	-	0
chr2R	1182334	1182338	+	0
chr2R	1183343	1183360	+	0
chr2R	1194004	1194005	+	0
chr2R	1194823	1194824	+	0
chr2R	1194936	1194942	+	0
chr2R	1203926	1203939	+	0
chr2R	1208025	1208039	+	0
chr2R	1227313	1227314	-	0
chr2R	1227381	1227402	-	0
chr2R	1228289	1228306	-	0
chr2R	1239099	1239100	+	0
chr2R	1248135	1248137	-	0
chr2R	1249767	1249775	-	0
chr2R	1250001	1250002	-	0
chr2R	1250178	1250198	-	0
chr2R	1250448	1250449	-	0
chr2R	1491352	1491354	-	0
chr2R	1499000	1499015	+	0.00579124579124579
chr2R	1531547	1531550	-	0.0433403805496829
chr2R	1550027	1550029	-	0
chr2R	1585396	1585418	+	0.00955004591368228
chr2R	1586115	1586130	+	0
chr2R	1605178	1605180	-	0
chr2R	1648374	1648375	+	0
chr2R	1660721	1660722	-	0
chr2R	1662473	1662477	-	0
chr2R	1834999	1835000	+	0
chr2R	1856774	1856775	-	0
chr2R	1862929	1862930	-	0
chr2R	1863008	1863027	-	0
chr2R	1863646	1863661	-	0
chr2R	1897925	1897929	+	0
chr2R	1898090	1898091	+	0
chr2R	1899195	1899196	+	0
chr2R	1901674	1901676	-	0
chr2R	1905264	1905265	+	0
chr2R	1930176	1930178	+	0
chr2R	1979607	1979609	-	0
chr2R	2032387	2032390	-	0.0125786163522013
chr2R	2071097	2071107	-	0
chr2R	2125101	2125105	+	0
chr2R	2512785	2512809	-	0
chr2R	2512937	2512939	-	0
chr2R	2513618	2513634	-	0.00240384615384616
chr2R	2513711	2513712	-	0
chr2R	2513924	2513928	-	0
chr2R	2514109	2514112	-	0
chr2R	2514139	2514145	-	0
chr2R	2514166	2514168	-	0
chr2R	2514736	2514738	-	0
chr2R	2514881	2514902	-	0
chr2R	2529781	2529807	+	0
chr2R	2530008	2530009	-	0
chr2R	2543013	2543014	-	0
chr2R	2543039	2543060	-	0
chr2R	2543682	2543685	-	0
chr2R	2555521	2555522	+	0
chr2R	2584268	2584277	+	0
chr2R	2618596	2618598	-	0
chr2R	2618966	2618969	-	0
chr2R	2619168	2619170	-	0
chr2R	2643283	2643284	+	0
chr2R	2696250	2696251	+	0
chr2R	2749869	2749871	-	0.0185185185185185
chr2R	2750338	2750339	-	0.0357142857142857
chr2R	2760221	2760225	-	0
chr2R	2810868	2810886	+	0
chr2R	2861399	2861401	-	0
chr2R	2862544	2862547	-	0
chr2R	2865249	2865264	-	0
chr2R	2873030	2873051	-	0.00167084377610694
chr2R	2880420	2880424	+	0
chr2R	2880449	2880469	+	0
chr2R	2904699	2904709	+	0
chr2R	2935899	2935917	+	0
chr2R	3017872	3017874	-	0
chr2R	3166105	3166106	+	0
chr2R	3167972	3167973	+	0
chr2R	3278297	3278298	+	0
chr2R	3283405	3283408	-	0
chr2R	3285852	3285854	-	0
chr2R	3328223	3328224	+	0
chr2R	3331195	3331196	+	0
chr2R	3346376	3346379	-	0
chr2R	3351013	3351014	+	0
chr2R	3354263	3354264	-	0
chr2R	3358378	3358381	-	0
chr2R	3367770	3367780	-	0
chr2R	3369495	3369497	-	0
chr2R	3370273	3370294	-	0.00314858183710643
chr2R	3370319	3370320	-	0
chr2R	3370486	3370489	-	0
chr2R	3371891	3371892	-	0
chr2R	3372308	3372309	-	0
chr2R	3372332	3372335	-	0
chr2R	3372400	3372439	-	0
chr2R	3372477	3372488	-	0
chr2R	3372534	3372538	-	0
chr2R	3372640	3372643	-	0
chr2R	3372790	3372801	-	0
chr2R	3386579	3386581	-	0
chr2R	3397645	3397646	-	0
chr2R	3397694	3397709	-	0
chr2R	3411168	3411185	-	0.0181524392340221
chr2R	3413773	3413779	-	0
chr2R	3414582	3414583	-	0
chr2R	3415019	3415023	-	0
chr2R	3415077	3415086	-	0
chr2R	3423324	3423325	+	0
chr2R	3453089	3453091	-	0
chr2R	3454265	3454267	-	0
chr2R	3479863	3479864	+	0
chr2R	3481174	3481178	+	0
chr2R	3541462	3541463	-	0
chr2R	3563835	3563837	-	0
chr2R	3586728	3586732	+	0
chr2R	3606073	3606074	-	0
chr2R	3626796	3626831	-	0.00448137795573015
chr2R	3626958	3626960	-	0.0161290322580645
chr2R	3627105	3627107	-	0
chr2R	3627296	3627324	-	0
chr2R	3628848	3628849	-	0
chr2R	3629231	3629234	-	0
chr2R	3632389	3632390	-	0
chr2R	3670050	3670051	-	0
chr2R	3670138	3670145	-	0
chr2R	3688332	3688334	-	0
chr2R	3693986	3693987	+	0.0333333333333334
chr2R	3712975	3712976	+	0
chr2R	3808273	3808277	+	0
chr2R	3825979	3825984	-	0
chr2R	3845814	3845824	-	0
chr2R	3860033	3860034	+	0
chr2R	3860056	3860057	+	0
chr2R	3918783	3918784	+	0
chr2R	3939721	3939722	-	0
chr2R	3957636	3957639	+	0
chr2R	3965253	3965254	+	0
chr2R	3965844	3965848	+	0
chr2R	3966128	3966131	+	0
chr2R	3969653	3969655	-	0
chr2R	3969684	3969693	-	0
chr2R	3972592	3972593	+	0
chr2R	3986197	3986198	+	0
chr2R	4016934	4016935	-	0
chr2R	4049239	4049259	-	0
chr2R	4051004	4051020	-	0
chr2R	4052158	4052161	-	0
chr2R	4052795	4052815	+	0
chr2R	4057812	4057813	+	0
chr2R	4061663	4061666	+	0
chr2R	4092427	4092431	-	0
chr2R	4093211	4093215	-	0
chr2R	4308650	4308657	+	0
chr2R	4333220	4333221	+	0
chr2R	4352524	4352528	+	0
chr2R	4459468	4459473	+	0
chr2R	4479367	4479387	+	0.00731646825396825
chr2R	4482503	4482510	-	0
chr2R	4487421	4487422	-	0
chr2R	4506809	4506813	+	0
chr2R	4509340	4509344	+	0
chr2R	4509376	4509391	+	0
chr2R	4542772	4542773	+	0
chr2R	4549899	4549903	+	0.0450819672131147
chr2R	4550893	4550910	+	0
chr2R	4566089	4566124	+	0
chr2R	4605611	4605613	-	0
chr2R	4605648	4605655	-	0
chr2R	4610850	4610851	-	0
chr2R	4611268	4611272	-	0.0078125
chr2R	4611298	4611303	-	0
chr2R	4611334	4611352	-	0
chr2R	4620084	4620085	-	0
chr2R	4620872	4620873	-	0
chr2R	4774669	4774690	+	0
chr2R	4779358	4779359	+	0
chr2R	4786209	4786213	+	0
chr2R	4790266	4790267	+	0
chr2R	4793998	4794000	-	0
chr2R	4794502	4794506	-	0
chr2R	4801020	4801043	-	0
chr2R	4816905	4816916	+	0
chr2R	4820387	4820404	+	0
chr2R	4834186	4834195	-	0
chr2R	4834795	4834797	-	0
chr2R	4835680	4835693	-	0
chr2R	4836377	4836395	-	0
chr2R	4839641	4839654	+	0
chr2R	4957191	4957193	-	0
chr2R	4998310	4998314	+	0.0081967213114754
chr2R	5001336	5001354	-	0
chr2R	5001458	5001459	-	0
chr2R	5019989	5019990	+	0
chr2R	5021117	5021118	+	0
chr2R	5030458	5030462	-	0
chr2R	5031479	5031480	+	0
chr2R	5033257	5033258	+	0
chr2R	5055432	5055434	-	0
chr2R	5057215	5057217	-	0
chr2R	5065603	5065607	-	0
chr2R	5092781	5092783	-	0
chr2R	5094571	5094572	-	0
chr2R	5094602	5094621	-	0.0132761835842912
chr2R	5095464	5095475	+	0
chr2R	5095623	5095645	+	0.00444610034773969
chr2R	5095940	5095945	+	0
chr2R	5096038	5096049	+	0
chr2R	5096261	5096280	+	0
chr2R	5152999	5153001	-	0
chr2R	5172914	5172916	-	0
chr2R	5283918	5283919	-	0
chr2R	5284839	5284846	-	0
chr2R	5285293	5285294	-	0
chr2R	5285849	5285850	-	0
chr2R	5322325	5322327	-	0
chr2R	5323376	5323380	-	0
chr2R	5324182	5324198	-	0
chr2R	5329007	5329011	-	0
chr2R	5329064	5329069	-	0
chr2R	5332444	5332445	-	0
chr2R	5366198	5366199	+	0
chr2R	5458437	5458439	-	0
chr2R	5458464	5458466	-	0
chr2R	5459046	5459047	-	0
chr2R	5460784	5460786	-	0
chr2R	5466514	5466516	-	0
chr2R	5472139	5472140	+	0
chr2R	5474196	5474198	-	0
chr2R	5474659	5474660	+	0
chr2R	5475344	5475345	+	0
chr2R	5475419	5475420	+	0
chr2R	5481537	5481538	+	0
chr2R	5571363	5571367	-	0
chr2R	5755502	5755503	+	0
chr2R	5766039	5766041	-	0
chr2R	5779474	5779475	+	0
chr2R	5786593	5786594	-	0
chr2R	5817613	5817614	+	0
chr2R	5846350	5846354	-	0
chr2R	5851389	5851391	-	0
chr2R	5851956	5851996	-	0
chr2R	5852553	5852554	-	0
chr2R	5866816	5866820	+	0
chr2R	5878799	5878800	+	0
chr2R	5879166	5879167	+	0
chr2R	5879199	5879203	+	0
chr2R	5879468	5879469	+	0
chr2R	5882369	5882371	-	0
chr2R	5937489	5937490	+	0
chr2R	5939676	5939677	-	0
chr2R	5948223	5948224	+	0
chr2R	5954281	5954282	+	0
chr2R	5963141	5963143	-	0
chr2R	5987189	5987190	+	0
chr2R	5995815	5995816	+	0
chr2R	5996947	5996951	+	0
chr2R	5997084	5997085	+	0
chr2R	6029919	6029928	+	0
chr2R	6045300	6045304	-	0
chr2R	6045683	6045684	-	0
chr2R	6045843	6045853	-	0.00596736596736595
chr2R	6093786	6093793	-	0
chr2R	6137028	6137030	-	0
chr2R	6183492	6183496	+	0
chr2R	6194370	6194374	+	0
chr2R	6208103	6208113	+	0
chr2R	6208141	6208146	+	0
chr2R	6307982	6307984	-	0
chr2R	6312797	6312798	+	0
chr2R	6323701	6323702	+	0
chr2R	6325488	6325489	+	0
chr2R	6325510	6325540	+	0
chr2R	6331819	6331820	+	0
chr2R	6355972	6355976	-	0.0296037296037296
chr2R	6356044	6356045	-	0
chr2R	6359358	6359359	-	0
chr2R	6360208	6360211	-	0
chr2R	6360297	6360298	-	0
chr2R	6369220	6369221	+	0
chr2R	6369480	6369481	-	0
chr2R	6370003	6370004	-	0
chr2R	6374993	6374995	-	0
chr2R	6387283	6387287	-	0.0952380952380952
chr2R	6389372	6389373	-	0
chr2R	6402995	6403004	-	0
chr2R	6404052	6404068	-	0
chr2R	6407196	6407197	-	0
chr2R	6407248	6407249	-	0
chr2R	6407544	6407545	-	0
chr2R	6411252	6411254	-	0
chr2R	6413176	6413192	-	0.0735264835857412
chr2R	6422405	6422413	-	0
chr2R	6422589	6422592	-	0
chr2R	6429072	6429076	-	0
chr2R	6429174	6429191	-	0
chr2R	6487168	6487169	+	0
chr2R	6502721	6502733	+	0
chr2R	6529422	6529423	-	0
chr2R	6610751	6610761	-	0
chr2R	6690858	6690860	-	0
chr2R	6703225	6703249	+	0
chr2R	6708455	6708471	+	0
chr2R	6724563	6724567	-	0
chr2R	6724634	6724636	-	0
chr2R	6725902	6725914	-	0.00986790986790986
chr2R	6726212	6726213	-	0
chr2R	6763238	6763239	+	0.0307692307692307
chr2R	6763283	6763284	+	0
chr2R	6766925	6766927	-	0
chr2R	6774310	6774311	+	0
chr2R	6779044	6779048	+	0
chr2R	6779306	6779307	+	0
chr2R	6780620	6780641	+	0
chr2R	6784808	6784809	-	0
chr2R	6785786	6785790	-	0
chr2R	6786544	6786548	-	0.0149253731343285
chr2R	6903336	6903337	+	0
